client,bank,context,salt,train_half,point_state,BER128,BER256,agreement
48,B,contrast_low,T013-S0,0,2,2,2,True
48,B,contrast_low,T013-S0,1,2,2,2,True
48,B,contrast_low,T013-S1,0,2,2,2,True
48,B,contrast_low,T013-S1,1,2,2,2,True
48,B,contrast_low,T013-S2,0,2,2,2,True
48,B,contrast_low,T013-S2,1,2,2,2,True
48,B,contrast_low,T013-S3,0,2,2,2,True
48,B,contrast_low,T013-S3,1,2,2,2,True
48,B,gaussian_noise,T013-S0,0,1,1,1,True
48,B,gaussian_noise,T013-S0,1,1,1,1,True
48,B,gaussian_noise,T013-S1,0,1,1,1,True
48,B,gaussian_noise,T013-S1,1,1,1,1,True
48,B,gaussian_noise,T013-S2,0,1,1,1,True
48,B,gaussian_noise,T013-S2,1,1,1,1,True
48,B,gaussian_noise,T013-S3,0,1,1,1,True
48,B,gaussian_noise,T013-S3,1,1,1,1,True
48,B,gaussian_blur,T013-S0,0,2,4,4,True
48,B,gaussian_blur,T013-S0,1,2,4,4,True
48,B,gaussian_blur,T013-S1,0,2,4,4,True
48,B,gaussian_blur,T013-S1,1,2,4,4,True
48,B,gaussian_blur,T013-S2,0,2,4,4,True
48,B,gaussian_blur,T013-S2,1,2,4,4,True
48,B,gaussian_blur,T013-S3,0,2,4,4,True
48,B,gaussian_blur,T013-S3,1,2,4,4,True
49,A,clean,T013-S0,0,0,0,0,True
49,A,clean,T013-S0,1,0,0,0,True
49,A,clean,T013-S1,0,0,0,0,True
49,A,clean,T013-S1,1,0,0,0,True
49,A,clean,T013-S2,0,0,0,0,True
49,A,clean,T013-S2,1,0,0,0,True
49,A,clean,T013-S3,0,0,0,0,True
49,A,clean,T013-S3,1,0,0,0,True
49,A,brightness_dark,T013-S0,0,1,1,1,True
49,A,brightness_dark,T013-S0,1,1,1,1,True
49,A,brightness_dark,T013-S1,0,1,1,1,True
49,A,brightness_dark,T013-S1,1,1,1,1,True
49,A,brightness_dark,T013-S2,0,1,1,1,True
49,A,brightness_dark,T013-S2,1,1,1,1,True
49,A,brightness_dark,T013-S3,0,1,1,1,True
49,A,brightness_dark,T013-S3,1,1,1,1,True
49,A,contrast_low,T013-S0,0,2,1,1,True
49,A,contrast_low,T013-S0,1,2,1,1,True
49,A,contrast_low,T013-S1,0,2,1,1,True
49,A,contrast_low,T013-S1,1,2,1,1,True
49,A,contrast_low,T013-S2,0,2,1,1,True
49,A,contrast_low,T013-S2,1,2,1,1,True
49,A,contrast_low,T013-S3,0,2,1,1,True
49,A,contrast_low,T013-S3,1,2,1,1,True
49,A,gaussian_noise,T013-S0,0,3,3,3,True
49,A,gaussian_noise,T013-S0,1,3,3,3,True
49,A,gaussian_noise,T013-S1,0,3,3,3,True
49,A,gaussian_noise,T013-S1,1,3,3,3,True
49,A,gaussian_noise,T013-S2,0,3,3,3,True
49,A,gaussian_noise,T013-S2,1,3,3,3,True
49,A,gaussian_noise,T013-S3,0,3,3,3,True
49,A,gaussian_noise,T013-S3,1,3,3,3,True
49,A,gaussian_blur,T013-S0,0,4,4,4,True
49,A,gaussian_blur,T013-S0,1,4,4,4,True
49,A,gaussian_blur,T013-S1,0,4,4,4,True
49,A,gaussian_blur,T013-S1,1,4,4,4,True
49,A,gaussian_blur,T013-S2,0,4,4,4,True
49,A,gaussian_blur,T013-S2,1,4,4,4,True
49,A,gaussian_blur,T013-S3,0,4,4,4,True
49,A,gaussian_blur,T013-S3,1,4,4,4,True
49,B,clean,T013-S0,0,0,0,0,True
49,B,clean,T013-S0,1,3,0,0,True
49,B,clean,T013-S1,0,3,0,0,True
49,B,clean,T013-S1,1,0,0,0,True
49,B,clean,T013-S2,0,0,0,0,True
49,B,clean,T013-S2,1,3,0,0,True
49,B,clean,T013-S3,0,3,3,3,True
49,B,clean,T013-S3,1,0,0,0,True
49,B,brightness_dark,T013-S0,0,1,1,1,True
49,B,brightness_dark,T013-S0,1,1,1,1,True
49,B,brightness_dark,T013-S1,0,1,1,1,True
49,B,brightness_dark,T013-S1,1,1,1,1,True
49,B,brightness_dark,T013-S2,0,1,1,1,True
49,B,brightness_dark,T013-S2,1,1,1,1,True
49,B,brightness_dark,T013-S3,0,1,1,1,True
49,B,brightness_dark,T013-S3,1,1,1,1,True
49,B,contrast_low,T013-S0,0,2,1,1,True
49,B,contrast_low,T013-S0,1,2,1,1,True
49,B,contrast_low,T013-S1,0,2,1,1,True
49,B,contrast_low,T013-S1,1,2,1,1,True
49,B,contrast_low,T013-S2,0,2,1,1,True
49,B,contrast_low,T013-S2,1,2,1,1,True
49,B,contrast_low,T013-S3,0,2,1,1,True
49,B,contrast_low,T013-S3,1,2,1,1,True
49,B,gaussian_noise,T013-S0,0,3,3,3,True
49,B,gaussian_noise,T013-S0,1,3,3,3,True
49,B,gaussian_noise,T013-S1,0,3,3,3,True
49,B,gaussian_noise,T013-S1,1,3,3,3,True
49,B,gaussian_noise,T013-S2,0,3,3,3,True
49,B,gaussian_noise,T013-S2,1,3,3,3,True
49,B,gaussian_noise,T013-S3,0,3,3,3,True
49,B,gaussian_noise,T013-S3,1,3,3,3,True
49,B,gaussian_blur,T013-S0,0,4,4,4,True
49,B,gaussian_blur,T013-S0,1,4,4,4,True
49,B,gaussian_blur,T013-S1,0,4,4,4,True
49,B,gaussian_blur,T013-S1,1,4,4,4,True
49,B,gaussian_blur,T013-S2,0,4,4,4,True
49,B,gaussian_blur,T013-S2,1,4,4,4,True
49,B,gaussian_blur,T013-S3,0,4,4,4,True
49,B,gaussian_blur,T013-S3,1,4,4,4,True
50,A,clean,T013-S0,0,1,1,1,True
50,A,clean,T013-S0,1,1,1,1,True
50,A,clean,T013-S1,0,1,1,1,True
50,A,clean,T013-S1,1,1,1,1,True
50,A,clean,T013-S2,0,1,1,1,True
50,A,clean,T013-S2,1,1,1,1,True
50,A,clean,T013-S3,0,1,1,1,True
50,A,clean,T013-S3,1,1,1,1,True
50,A,brightness_dark,T013-S0,0,1,1,1,True
50,A,brightness_dark,T013-S0,1,1,1,1,True
50,A,brightness_dark,T013-S1,0,1,1,1,True
50,A,brightness_dark,T013-S1,1,1,1,1,True
50,A,brightness_dark,T013-S2,0,1,1,1,True
50,A,brightness_dark,T013-S2,1,1,1,1,True
50,A,brightness_dark,T013-S3,0,1,1,1,True
50,A,brightness_dark,T013-S3,1,1,1,1,True
50,A,contrast_low,T013-S0,0,3,3,3,True
50,A,contrast_low,T013-S0,1,3,3,3,True
50,A,contrast_low,T013-S1,0,3,3,3,True
50,A,contrast_low,T013-S1,1,3,3,3,True
50,A,contrast_low,T013-S2,0,3,3,3,True
50,A,contrast_low,T013-S2,1,3,3,3,True
50,A,contrast_low,T013-S3,0,3,2,3,False
50,A,contrast_low,T013-S3,1,3,3,3,True
50,A,gaussian_noise,T013-S0,0,1,1,1,True
50,A,gaussian_noise,T013-S0,1,1,1,1,True
50,A,gaussian_noise,T013-S1,0,1,1,1,True
50,A,gaussian_noise,T013-S1,1,1,1,1,True
50,A,gaussian_noise,T013-S2,0,1,1,1,True
50,A,gaussian_noise,T013-S2,1,1,1,1,True
50,A,gaussian_noise,T013-S3,0,1,1,1,True
50,A,gaussian_noise,T013-S3,1,1,1,1,True
50,A,gaussian_blur,T013-S0,0,3,3,1,False
50,A,gaussian_blur,T013-S0,1,3,3,1,False
50,A,gaussian_blur,T013-S1,0,3,3,1,False
50,A,gaussian_blur,T013-S1,1,3,3,1,False
50,A,gaussian_blur,T013-S2,0,3,1,1,True
50,A,gaussian_blur,T013-S2,1,3,3,3,True
50,A,gaussian_blur,T013-S3,0,3,3,1,False
50,A,gaussian_blur,T013-S3,1,3,3,1,False
50,B,clean,T013-S0,0,1,1,1,True
50,B,clean,T013-S0,1,1,1,1,True
50,B,clean,T013-S1,0,1,1,1,True
50,B,clean,T013-S1,1,1,1,1,True
50,B,clean,T013-S2,0,1,1,1,True
50,B,clean,T013-S2,1,1,1,1,True
50,B,clean,T013-S3,0,1,1,1,True
50,B,clean,T013-S3,1,1,1,1,True
50,B,brightness_dark,T013-S0,0,1,1,1,True
50,B,brightness_dark,T013-S0,1,1,1,1,True
50,B,brightness_dark,T013-S1,0,1,1,1,True
50,B,brightness_dark,T013-S1,1,1,1,1,True
50,B,brightness_dark,T013-S2,0,1,1,1,True
50,B,brightness_dark,T013-S2,1,1,1,1,True
50,B,brightness_dark,T013-S3,0,1,1,1,True
50,B,brightness_dark,T013-S3,1,1,1,1,True
50,B,contrast_low,T013-S0,0,3,3,3,True
50,B,contrast_low,T013-S0,1,3,3,3,True
50,B,contrast_low,T013-S1,0,3,3,3,True
50,B,contrast_low,T013-S1,1,3,3,3,True
50,B,contrast_low,T013-S2,0,3,3,3,True
50,B,contrast_low,T013-S2,1,3,3,3,True
50,B,contrast_low,T013-S3,0,3,3,3,True
50,B,contrast_low,T013-S3,1,3,3,3,True
50,B,gaussian_noise,T013-S0,0,1,1,1,True
50,B,gaussian_noise,T013-S0,1,1,1,1,True
50,B,gaussian_noise,T013-S1,0,1,1,1,True
50,B,gaussian_noise,T013-S1,1,1,1,1,True
50,B,gaussian_noise,T013-S2,0,1,1,1,True
50,B,gaussian_noise,T013-S2,1,1,1,1,True
50,B,gaussian_noise,T013-S3,0,1,1,1,True
50,B,gaussian_noise,T013-S3,1,1,1,1,True
50,B,gaussian_blur,T013-S0,0,3,3,1,False
50,B,gaussian_blur,T013-S0,1,3,3,1,False
50,B,gaussian_blur,T013-S1,0,3,3,1,False
50,B,gaussian_blur,T013-S1,1,3,3,1,False
50,B,gaussian_blur,T013-S2,0,3,1,1,True
50,B,gaussian_blur,T013-S2,1,3,3,3,True
50,B,gaussian_blur,T013-S3,0,3,3,1,False
50,B,gaussian_blur,T013-S3,1,3,3,1,False
51,A,clean,T013-S0,0,3,4,4,True
51,A,clean,T013-S0,1,3,4,4,True
51,A,clean,T013-S1,0,3,4,4,True
51,A,clean,T013-S1,1,3,4,4,True
51,A,clean,T013-S2,0,3,4,4,True
51,A,clean,T013-S2,1,3,4,4,True
51,A,clean,T013-S3,0,3,4,4,True
51,A,clean,T013-S3,1,3,4,4,True
51,A,brightness_dark,T013-S0,0,1,1,1,True
51,A,brightness_dark,T013-S0,1,1,1,1,True
51,A,brightness_dark,T013-S1,0,1,1,1,True
51,A,brightness_dark,T013-S1,1,1,1,1,True
51,A,brightness_dark,T013-S2,0,1,1,1,True
51,A,brightness_dark,T013-S2,1,1,1,1,True
51,A,brightness_dark,T013-S3,0,1,1,1,True
51,A,brightness_dark,T013-S3,1,1,1,1,True
51,A,contrast_low,T013-S0,0,2,2,2,True
51,A,contrast_low,T013-S0,1,2,2,2,True
51,A,contrast_low,T013-S1,0,2,2,2,True
51,A,contrast_low,T013-S1,1,2,2,2,True
51,A,contrast_low,T013-S2,0,2,2,2,True
51,A,contrast_low,T013-S2,1,2,2,2,True
51,A,contrast_low,T013-S3,0,2,2,2,True
51,A,contrast_low,T013-S3,1,2,2,2,True
51,A,gaussian_noise,T013-S0,0,0,0,0,True
51,A,gaussian_noise,T013-S0,1,0,0,0,True
51,A,gaussian_noise,T013-S1,0,0,0,0,True
51,A,gaussian_noise,T013-S1,1,0,4,4,True
51,A,gaussian_noise,T013-S2,0,0,0,0,True
51,A,gaussian_noise,T013-S2,1,0,0,0,True
51,A,gaussian_noise,T013-S3,0,0,0,0,True
51,A,gaussian_noise,T013-S3,1,0,0,0,True
51,A,gaussian_blur,T013-S0,0,2,2,2,True
51,A,gaussian_blur,T013-S0,1,2,2,2,True
51,A,gaussian_blur,T013-S1,0,2,2,2,True
51,A,gaussian_blur,T013-S1,1,2,2,2,True
51,A,gaussian_blur,T013-S2,0,2,2,2,True
51,A,gaussian_blur,T013-S2,1,2,2,2,True
51,A,gaussian_blur,T013-S3,0,2,2,2,True
51,A,gaussian_blur,T013-S3,1,2,2,2,True
51,B,clean,T013-S0,0,3,4,4,True
51,B,clean,T013-S0,1,3,4,4,True
51,B,clean,T013-S1,0,3,4,4,True
51,B,clean,T013-S1,1,3,4,4,True
51,B,clean,T013-S2,0,3,4,4,True
51,B,clean,T013-S2,1,3,4,4,True
51,B,clean,T013-S3,0,3,4,4,True
51,B,clean,T013-S3,1,3,4,4,True
51,B,brightness_dark,T013-S0,0,1,1,1,True
51,B,brightness_dark,T013-S0,1,1,1,1,True
51,B,brightness_dark,T013-S1,0,1,1,1,True
51,B,brightness_dark,T013-S1,1,1,1,1,True
51,B,brightness_dark,T013-S2,0,1,1,1,True
51,B,brightness_dark,T013-S2,1,1,1,1,True
51,B,brightness_dark,T013-S3,0,1,1,1,True
51,B,brightness_dark,T013-S3,1,1,1,1,True
51,B,contrast_low,T013-S0,0,2,2,2,True
51,B,contrast_low,T013-S0,1,2,2,2,True
51,B,contrast_low,T013-S1,0,2,2,2,True
51,B,contrast_low,T013-S1,1,2,2,2,True
51,B,contrast_low,T013-S2,0,2,2,2,True
51,B,contrast_low,T013-S2,1,2,2,2,True
51,B,contrast_low,T013-S3,0,2,2,2,True
51,B,contrast_low,T013-S3,1,2,2,2,True
51,B,gaussian_noise,T013-S0,0,0,0,0,True
51,B,gaussian_noise,T013-S0,1,0,0,0,True
51,B,gaussian_noise,T013-S1,0,0,0,0,True
51,B,gaussian_noise,T013-S1,1,0,0,4,False
51,B,gaussian_noise,T013-S2,0,0,0,0,True
51,B,gaussian_noise,T013-S2,1,0,0,0,True
51,B,gaussian_noise,T013-S3,0,0,0,0,True
51,B,gaussian_noise,T013-S3,1,0,0,0,True
51,B,gaussian_blur,T013-S0,0,2,2,2,True
51,B,gaussian_blur,T013-S0,1,2,2,2,True
51,B,gaussian_blur,T013-S1,0,2,2,2,True
51,B,gaussian_blur,T013-S1,1,2,2,2,True
51,B,gaussian_blur,T013-S2,0,2,2,2,True
51,B,gaussian_blur,T013-S2,1,2,2,2,True
51,B,gaussian_blur,T013-S3,0,2,2,2,True
51,B,gaussian_blur,T013-S3,1,2,2,2,True
52,A,clean,T013-S0,0,3,3,3,True
52,A,clean,T013-S0,1,3,3,3,True
52,A,clean,T013-S1,0,3,3,3,True
52,A,clean,T013-S1,1,3,3,3,True
52,A,clean,T013-S2,0,3,3,3,True
52,A,clean,T013-S2,1,3,3,3,True
52,A,clean,T013-S3,0,3,3,3,True
52,A,clean,T013-S3,1,3,3,3,True
52,A,brightness_dark,T013-S0,0,3,3,3,True
52,A,brightness_dark,T013-S0,1,3,3,3,True
52,A,brightness_dark,T013-S1,0,3,3,3,True
52,A,brightness_dark,T013-S1,1,3,3,3,True
52,A,brightness_dark,T013-S2,0,3,3,3,True
52,A,brightness_dark,T013-S2,1,3,3,3,True
52,A,brightness_dark,T013-S3,0,3,3,3,True
52,A,brightness_dark,T013-S3,1,3,3,3,True
52,A,contrast_low,T013-S0,0,3,3,3,True
52,A,contrast_low,T013-S0,1,3,3,3,True
52,A,contrast_low,T013-S1,0,3,3,3,True
52,A,contrast_low,T013-S1,1,3,3,3,True
52,A,contrast_low,T013-S2,0,3,3,3,True
52,A,contrast_low,T013-S2,1,3,3,3,True
52,A,contrast_low,T013-S3,0,3,3,3,True
52,A,contrast_low,T013-S3,1,3,3,3,True
52,A,gaussian_noise,T013-S0,0,3,3,3,True
52,A,gaussian_noise,T013-S0,1,3,3,3,True
52,A,gaussian_noise,T013-S1,0,3,3,3,True
52,A,gaussian_noise,T013-S1,1,3,3,3,True
52,A,gaussian_noise,T013-S2,0,3,3,3,True
52,A,gaussian_noise,T013-S2,1,3,3,3,True
52,A,gaussian_noise,T013-S3,0,3,3,3,True
52,A,gaussian_noise,T013-S3,1,3,3,3,True
52,A,gaussian_blur,T013-S0,0,3,3,3,True
52,A,gaussian_blur,T013-S0,1,3,3,3,True
52,A,gaussian_blur,T013-S1,0,3,3,3,True
52,A,gaussian_blur,T013-S1,1,3,3,3,True
52,A,gaussian_blur,T013-S2,0,3,3,3,True
52,A,gaussian_blur,T013-S2,1,3,3,3,True
52,A,gaussian_blur,T013-S3,0,3,3,3,True
52,A,gaussian_blur,T013-S3,1,3,3,3,True
52,B,clean,T013-S0,0,3,3,3,True
52,B,clean,T013-S0,1,3,3,3,True
52,B,clean,T013-S1,0,3,3,3,True
52,B,clean,T013-S1,1,3,3,3,True
52,B,clean,T013-S2,0,3,3,3,True
52,B,clean,T013-S2,1,3,3,3,True
52,B,clean,T013-S3,0,3,3,3,True
52,B,clean,T013-S3,1,3,3,3,True
52,B,brightness_dark,T013-S0,0,3,3,3,True
52,B,brightness_dark,T013-S0,1,3,3,3,True
52,B,brightness_dark,T013-S1,0,3,3,3,True
52,B,brightness_dark,T013-S1,1,3,3,3,True
52,B,brightness_dark,T013-S2,0,3,3,3,True
52,B,brightness_dark,T013-S2,1,3,3,3,True
52,B,brightness_dark,T013-S3,0,3,3,3,True
52,B,brightness_dark,T013-S3,1,3,3,3,True
52,B,contrast_low,T013-S0,0,3,3,3,True
52,B,contrast_low,T013-S0,1,3,3,3,True
52,B,contrast_low,T013-S1,0,3,3,3,True
52,B,contrast_low,T013-S1,1,3,3,3,True
52,B,contrast_low,T013-S2,0,3,3,3,True
52,B,contrast_low,T013-S2,1,3,3,3,True
52,B,contrast_low,T013-S3,0,3,3,3,True
52,B,contrast_low,T013-S3,1,3,3,3,True
52,B,gaussian_noise,T013-S0,0,3,3,3,True
52,B,gaussian_noise,T013-S0,1,3,3,3,True
52,B,gaussian_noise,T013-S1,0,3,3,3,True
52,B,gaussian_noise,T013-S1,1,3,3,3,True
52,B,gaussian_noise,T013-S2,0,3,3,3,True
52,B,gaussian_noise,T013-S2,1,3,3,3,True
52,B,gaussian_noise,T013-S3,0,3,3,3,True
52,B,gaussian_noise,T013-S3,1,3,3,3,True
52,B,gaussian_blur,T013-S0,0,3,3,3,True
52,B,gaussian_blur,T013-S0,1,3,3,3,True
52,B,gaussian_blur,T013-S1,0,3,3,3,True
52,B,gaussian_blur,T013-S1,1,3,3,3,True
52,B,gaussian_blur,T013-S2,0,3,3,3,True
52,B,gaussian_blur,T013-S2,1,3,3,3,True
52,B,gaussian_blur,T013-S3,0,3,3,3,True
52,B,gaussian_blur,T013-S3,1,3,3,3,True
53,A,clean,T013-S0,0,2,2,2,True
53,A,clean,T013-S0,1,2,2,2,True
53,A,clean,T013-S1,0,2,4,4,True
53,A,clean,T013-S1,1,2,2,2,True
53,A,clean,T013-S2,0,2,2,2,True
53,A,clean,T013-S2,1,2,2,2,True
53,A,clean,T013-S3,0,2,2,2,True
53,A,clean,T013-S3,1,2,2,2,True
53,A,brightness_dark,T013-S0,0,1,2,2,True
53,A,brightness_dark,T013-S0,1,1,1,1,True
53,A,brightness_dark,T013-S1,0,1,1,1,True
53,A,brightness_dark,T013-S1,1,2,2,2,True
53,A,brightness_dark,T013-S2,0,2,2,2,True
53,A,brightness_dark,T013-S2,1,1,1,1,True
53,A,brightness_dark,T013-S3,0,1,2,1,False
53,A,brightness_dark,T013-S3,1,1,1,1,True
53,A,contrast_low,T013-S0,0,2,2,2,True
53,A,contrast_low,T013-S0,1,2,2,2,True
53,A,contrast_low,T013-S1,0,2,2,2,True
53,A,contrast_low,T013-S1,1,2,2,2,True
53,A,contrast_low,T013-S2,0,2,2,2,True
53,A,contrast_low,T013-S2,1,2,2,2,True
53,A,contrast_low,T013-S3,0,2,2,2,True
53,A,contrast_low,T013-S3,1,2,2,2,True
53,A,gaussian_noise,T013-S0,0,1,4,4,True
53,A,gaussian_noise,T013-S0,1,1,4,4,True
53,A,gaussian_noise,T013-S1,0,1,1,1,True
53,A,gaussian_noise,T013-S1,1,4,4,4,True
53,A,gaussian_noise,T013-S2,0,4,4,4,True
53,A,gaussian_noise,T013-S2,1,1,1,1,True
53,A,gaussian_noise,T013-S3,0,4,4,4,True
53,A,gaussian_noise,T013-S3,1,1,4,4,True
53,A,gaussian_blur,T013-S0,0,2,2,2,True
53,A,gaussian_blur,T013-S0,1,2,2,2,True
53,A,gaussian_blur,T013-S1,0,2,2,2,True
53,A,gaussian_blur,T013-S1,1,2,2,2,True
53,A,gaussian_blur,T013-S2,0,2,2,2,True
53,A,gaussian_blur,T013-S2,1,2,2,2,True
53,A,gaussian_blur,T013-S3,0,2,2,2,True
53,A,gaussian_blur,T013-S3,1,2,2,2,True
53,B,clean,T013-S0,0,2,4,4,True
53,B,clean,T013-S0,1,2,4,4,True
53,B,clean,T013-S1,0,4,4,4,True
53,B,clean,T013-S1,1,2,2,2,True
53,B,clean,T013-S2,0,2,2,2,True
53,B,clean,T013-S2,1,4,4,4,True
53,B,clean,T013-S3,0,2,4,4,True
53,B,clean,T013-S3,1,2,4,4,True
53,B,brightness_dark,T013-S0,0,2,2,1,False
53,B,brightness_dark,T013-S0,1,1,1,1,True
53,B,brightness_dark,T013-S1,0,1,1,1,True
53,B,brightness_dark,T013-S1,1,2,2,2,True
53,B,brightness_dark,T013-S2,0,2,2,1,False
53,B,brightness_dark,T013-S2,1,1,1,1,True
53,B,brightness_dark,T013-S3,0,2,2,1,False
53,B,brightness_dark,T013-S3,1,1,1,1,True
53,B,contrast_low,T013-S0,0,2,2,2,True
53,B,contrast_low,T013-S0,1,2,2,2,True
53,B,contrast_low,T013-S1,0,2,2,2,True
53,B,contrast_low,T013-S1,1,2,2,2,True
53,B,contrast_low,T013-S2,0,2,2,2,True
53,B,contrast_low,T013-S2,1,2,2,2,True
53,B,contrast_low,T013-S3,0,2,2,2,True
53,B,contrast_low,T013-S3,1,2,2,2,True
53,B,gaussian_noise,T013-S0,0,1,4,4,True
53,B,gaussian_noise,T013-S0,1,1,4,4,True
53,B,gaussian_noise,T013-S1,0,1,1,1,True
53,B,gaussian_noise,T013-S1,1,4,4,4,True
53,B,gaussian_noise,T013-S2,0,4,4,4,True
53,B,gaussian_noise,T013-S2,1,1,4,4,True
53,B,gaussian_noise,T013-S3,0,1,4,4,True
53,B,gaussian_noise,T013-S3,1,1,4,4,True
53,B,gaussian_blur,T013-S0,0,2,2,2,True
53,B,gaussian_blur,T013-S0,1,2,2,2,True
53,B,gaussian_blur,T013-S1,0,2,2,2,True
53,B,gaussian_blur,T013-S1,1,2,2,2,True
53,B,gaussian_blur,T013-S2,0,2,2,2,True
53,B,gaussian_blur,T013-S2,1,2,2,2,True
53,B,gaussian_blur,T013-S3,0,2,2,2,True
53,B,gaussian_blur,T013-S3,1,2,2,2,True
54,A,clean,T013-S0,0,3,1,1,True
54,A,clean,T013-S0,1,3,1,1,True
54,A,clean,T013-S1,0,3,1,1,True
54,A,clean,T013-S1,1,3,1,1,True
54,A,clean,T013-S2,0,3,1,1,True
54,A,clean,T013-S2,1,3,1,1,True
54,A,clean,T013-S3,0,3,1,1,True
54,A,clean,T013-S3,1,3,1,1,True
54,A,brightness_dark,T013-S0,0,1,1,1,True
54,A,brightness_dark,T013-S0,1,1,1,1,True
54,A,brightness_dark,T013-S1,0,1,1,1,True
54,A,brightness_dark,T013-S1,1,1,1,1,True
54,A,brightness_dark,T013-S2,0,1,1,1,True
54,A,brightness_dark,T013-S2,1,1,1,1,True
54,A,brightness_dark,T013-S3,0,1,1,1,True
54,A,brightness_dark,T013-S3,1,1,1,1,True
54,A,contrast_low,T013-S0,0,0,4,4,True
54,A,contrast_low,T013-S0,1,0,4,4,True
54,A,contrast_low,T013-S1,0,0,4,4,True
54,A,contrast_low,T013-S1,1,0,4,4,True
54,A,contrast_low,T013-S2,0,0,4,4,True
54,A,contrast_low,T013-S2,1,0,4,4,True
54,A,contrast_low,T013-S3,0,0,4,4,True
54,A,contrast_low,T013-S3,1,0,4,4,True
54,A,gaussian_noise,T013-S0,0,1,1,1,True
54,A,gaussian_noise,T013-S0,1,1,1,1,True
54,A,gaussian_noise,T013-S1,0,1,1,1,True
54,A,gaussian_noise,T013-S1,1,1,1,1,True
54,A,gaussian_noise,T013-S2,0,1,1,1,True
54,A,gaussian_noise,T013-S2,1,1,1,1,True
54,A,gaussian_noise,T013-S3,0,1,1,1,True
54,A,gaussian_noise,T013-S3,1,1,1,1,True
54,A,gaussian_blur,T013-S0,0,3,3,3,True
54,A,gaussian_blur,T013-S0,1,3,3,3,True
54,A,gaussian_blur,T013-S1,0,3,3,3,True
54,A,gaussian_blur,T013-S1,1,3,3,3,True
54,A,gaussian_blur,T013-S2,0,3,3,3,True
54,A,gaussian_blur,T013-S2,1,3,3,3,True
54,A,gaussian_blur,T013-S3,0,3,3,3,True
54,A,gaussian_blur,T013-S3,1,3,3,3,True
54,B,clean,T013-S0,0,3,1,1,True
54,B,clean,T013-S0,1,3,1,1,True
54,B,clean,T013-S1,0,3,1,1,True
54,B,clean,T013-S1,1,3,1,1,True
54,B,clean,T013-S2,0,3,1,1,True
54,B,clean,T013-S2,1,3,1,1,True
54,B,clean,T013-S3,0,3,1,1,True
54,B,clean,T013-S3,1,3,1,1,True
54,B,brightness_dark,T013-S0,0,1,1,1,True
54,B,brightness_dark,T013-S0,1,1,1,1,True
54,B,brightness_dark,T013-S1,0,1,1,1,True
54,B,brightness_dark,T013-S1,1,1,1,1,True
54,B,brightness_dark,T013-S2,0,1,1,1,True
54,B,brightness_dark,T013-S2,1,1,1,1,True
54,B,brightness_dark,T013-S3,0,1,1,1,True
54,B,brightness_dark,T013-S3,1,1,1,1,True
54,B,contrast_low,T013-S0,0,0,4,4,True
54,B,contrast_low,T013-S0,1,4,4,4,True
54,B,contrast_low,T013-S1,0,4,4,4,True
54,B,contrast_low,T013-S1,1,4,4,4,True
54,B,contrast_low,T013-S2,0,4,4,4,True
54,B,contrast_low,T013-S2,1,4,4,4,True
54,B,contrast_low,T013-S3,0,4,4,4,True
54,B,contrast_low,T013-S3,1,0,4,4,True
54,B,gaussian_noise,T013-S0,0,1,1,1,True
54,B,gaussian_noise,T013-S0,1,1,1,1,True
54,B,gaussian_noise,T013-S1,0,1,1,1,True
54,B,gaussian_noise,T013-S1,1,1,1,1,True
54,B,gaussian_noise,T013-S2,0,1,1,1,True
54,B,gaussian_noise,T013-S2,1,1,1,1,True
54,B,gaussian_noise,T013-S3,0,1,1,1,True
54,B,gaussian_noise,T013-S3,1,1,1,1,True
54,B,gaussian_blur,T013-S0,0,1,1,1,True
54,B,gaussian_blur,T013-S0,1,3,1,1,True
54,B,gaussian_blur,T013-S1,0,1,1,1,True
54,B,gaussian_blur,T013-S1,1,3,1,1,True
54,B,gaussian_blur,T013-S2,0,1,1,1,True
54,B,gaussian_blur,T013-S2,1,3,1,1,True
54,B,gaussian_blur,T013-S3,0,3,1,1,True
54,B,gaussian_blur,T013-S3,1,1,1,1,True
55,A,clean,T013-S0,0,3,3,3,True
55,A,clean,T013-S0,1,3,3,3,True
55,A,clean,T013-S1,0,3,3,3,True
55,A,clean,T013-S1,1,3,3,3,True
55,A,clean,T013-S2,0,3,3,3,True
55,A,clean,T013-S2,1,3,3,3,True
55,A,clean,T013-S3,0,3,3,3,True
55,A,clean,T013-S3,1,3,3,3,True
55,A,brightness_dark,T013-S0,0,1,1,1,True
55,A,brightness_dark,T013-S0,1,1,1,1,True
55,A,brightness_dark,T013-S1,0,1,1,1,True
55,A,brightness_dark,T013-S1,1,1,1,1,True
55,A,brightness_dark,T013-S2,0,1,1,1,True
55,A,brightness_dark,T013-S2,1,1,1,1,True
55,A,brightness_dark,T013-S3,0,1,1,1,True
55,A,brightness_dark,T013-S3,1,1,1,1,True
55,A,contrast_low,T013-S0,0,2,2,2,True
55,A,contrast_low,T013-S0,1,2,2,2,True
55,A,contrast_low,T013-S1,0,2,2,2,True
55,A,contrast_low,T013-S1,1,2,2,2,True
55,A,contrast_low,T013-S2,0,2,2,2,True
55,A,contrast_low,T013-S2,1,2,2,2,True
55,A,contrast_low,T013-S3,0,2,2,2,True
55,A,contrast_low,T013-S3,1,2,2,2,True
55,A,gaussian_noise,T013-S0,0,3,3,3,True
