salt,bank,client,target,source_context,entropy,max_class_fraction,macroclass_contribution_P11_minus_P00,P11_states,P00_states
T013-S0,B,63,brightness_dark,brightness_dark,0.37162086641628495,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,63,gaussian_blur,gaussian_blur,0.37162086641628495,0.5,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S0,B,64,brightness_dark,brightness_dark,0.4385343715564183,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,64,contrast_low,contrast_low,0.4385343715564183,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,65,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,66,brightness_dark,brightness_dark,0.1712847410710057,0.9,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,66,contrast_low,contrast_low,0.1712847410710057,0.9,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,67,brightness_dark,brightness_dark,0.5362838323534155,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,67,contrast_low,contrast_low,0.5362838323534155,0.55,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,68,contrast_low,contrast_low,0.45542455414570265,0.45,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,69,brightness_dark,brightness_dark,0.3239978696052099,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,70,brightness_dark,brightness_dark,0.21732201127364886,0.8,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,70,contrast_low,contrast_low,0.21732201127364886,0.8,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,70,gaussian_noise,gaussian_noise,0.21732201127364886,0.8,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,71,brightness_dark,brightness_dark,0.3172903635978727,0.75,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,72,brightness_dark,brightness_dark,0.46343299021718715,0.45,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,73,brightness_dark,brightness_dark,0.4023767052555694,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,74,clean,clean,-0.0,1.0,0.0,clean|clean,clean|clean
T013-S0,B,74,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,75,contrast_low,contrast_low,0.44717262228329563,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,76,brightness_dark,brightness_dark,0.37162086641628495,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,76,contrast_low,contrast_low,0.37162086641628495,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,76,gaussian_blur,gaussian_blur,0.37162086641628495,0.5,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S0,B,77,clean,clean,0.29228525323862886,0.6,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,77,gaussian_noise,gaussian_noise,0.29228525323862886,0.6,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,78,brightness_dark,brightness_dark,0.29854955310662773,0.75,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,79,clean,clean,0.26616582133129196,0.8,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,79,gaussian_noise,gaussian_noise,0.26616582133129196,0.8,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,80,clean,clean,0.14118174150460758,0.9,0.0,clean|clean,clean|clean
T013-S0,B,80,brightness_dark,brightness_dark,0.14118174150460758,0.9,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,81,brightness_dark,brightness_dark,0.08621407475879368,0.95,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,82,brightness_dark,brightness_dark,0.08621407475879368,0.95,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,83,clean,clean,0.26616582133129196,0.8,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,83,brightness_dark,brightness_dark,0.26616582133129196,0.8,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,83,contrast_low,contrast_low,0.26616582133129196,0.8,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,83,gaussian_noise,gaussian_noise,0.26616582133129196,0.8,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,84,clean,clean,0.45542455414570265,0.45,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,84,gaussian_noise,gaussian_noise,0.45542455414570265,0.45,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,85,brightness_dark,brightness_dark,0.2811825026595474,0.65,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,88,clean,clean,0.4802818720531094,0.6,0.0,clean|clean,clean|clean
T013-S0,B,88,brightness_dark,brightness_dark,0.4802818720531094,0.6,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,88,gaussian_blur,gaussian_blur,0.4802818720531094,0.6,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S0,B,89,brightness_dark,brightness_dark,0.2652949955741215,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,90,brightness_dark,brightness_dark,0.5365043035268443,0.45,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,91,brightness_dark,brightness_dark,0.22504541292605024,0.85,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,92,clean,clean,0.3239978696052098,0.7,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S0,B,92,brightness_dark,brightness_dark,0.3239978696052098,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,92,contrast_low,contrast_low,0.3239978696052098,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,92,gaussian_blur,gaussian_blur,0.3239978696052098,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,93,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,94,brightness_dark,brightness_dark,0.08621407475879368,0.95,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,95,contrast_low,contrast_low,0.29854955310662773,0.75,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,95,gaussian_blur,gaussian_blur,0.29854955310662773,0.75,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S0,B,96,brightness_dark,brightness_dark,0.08621407475879368,0.95,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,97,clean,clean,0.29854955310662773,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,97,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S0,B,98,brightness_dark,brightness_dark,0.34822537285722394,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S0,B,99,brightness_dark,brightness_dark,0.6814913078447037,0.35,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,0,brightness_dark,brightness_dark,0.22504541292605024,0.85,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,0,contrast_low,contrast_low,0.22504541292605024,0.85,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,1,brightness_dark,brightness_dark,0.18358022428449897,0.85,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,1,contrast_low,contrast_low,0.18358022428449897,0.85,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,2,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,0.0,clean|clean,gaussian_noise|gaussian_noise
T013-S1,A,3,clean,clean,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,3,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,3,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,4,brightness_dark,brightness_dark,0.3670280240301799,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,5,clean,clean,0.3849866301909954,0.65,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,5,brightness_dark,brightness_dark,0.3849866301909954,0.65,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,5,gaussian_noise,gaussian_noise,0.3849866301909954,0.65,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,6,clean,clean,0.37162086641628495,0.5,0.0,clean|clean,clean|clean
T013-S1,A,6,brightness_dark,brightness_dark,0.37162086641628495,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,6,contrast_low,contrast_low,0.37162086641628495,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,6,gaussian_blur,gaussian_blur,0.37162086641628495,0.5,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,7,contrast_low,contrast_low,0.14118174150460758,0.9,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,7,gaussian_noise,gaussian_noise,0.14118174150460758,0.9,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,8,brightness_dark,brightness_dark,0.21732201127364886,0.8,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,9,brightness_dark,brightness_dark,0.2652949955741215,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,9,contrast_low,contrast_low,0.2652949955741215,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,10,clean,clean,0.3556039942733158,0.7,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,10,gaussian_noise,gaussian_noise,0.3556039942733158,0.7,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,11,clean,clean,0.2988548895792612,0.55,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,11,brightness_dark,brightness_dark,0.2988548895792612,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,11,gaussian_noise,gaussian_noise,0.2988548895792612,0.55,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,12,brightness_dark,brightness_dark,0.18358022428449897,0.85,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,13,contrast_low,contrast_low,0.3172903635978727,0.75,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,13,gaussian_blur,gaussian_blur,0.3172903635978727,0.75,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,14,clean,clean,0.08621407475879368,0.95,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,14,gaussian_noise,gaussian_noise,0.08621407475879368,0.95,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,15,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,15,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,16,clean,clean,0.5052456816589913,0.5,0.0,clean|clean,clean|clean
T013-S1,A,16,brightness_dark,brightness_dark,0.5052456816589913,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,16,contrast_low,contrast_low,0.5052456816589913,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,16,gaussian_noise,gaussian_noise,0.5052456816589913,0.5,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,16,gaussian_blur,gaussian_blur,0.5052456816589913,0.5,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,17,brightness_dark,brightness_dark,0.4023767052555694,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,17,contrast_low,contrast_low,0.4023767052555694,0.55,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,18,clean,clean,0.29854955310662773,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,18,brightness_dark,brightness_dark,0.29854955310662773,0.75,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,18,contrast_low,contrast_low,0.29854955310662773,0.75,0.0,contrast_low|contrast_low,brightness_dark|brightness_dark
T013-S1,A,18,gaussian_noise,gaussian_noise,0.29854955310662773,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,18,gaussian_blur,gaussian_blur,0.29854955310662773,0.75,0.0,gaussian_blur|gaussian_blur,gaussian_noise|gaussian_noise
T013-S1,A,19,clean,clean,0.3172903635978727,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,19,gaussian_noise,gaussian_noise,0.3172903635978727,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,20,clean,clean,-0.0,1.0,0.0,clean|clean,clean|clean
T013-S1,A,20,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,20,gaussian_blur,gaussian_blur,-0.0,1.0,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,21,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,21,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,22,contrast_low,contrast_low,0.29228525323862886,0.6,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,22,gaussian_noise,gaussian_noise,0.29228525323862886,0.6,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,22,gaussian_blur,gaussian_blur,0.29228525323862886,0.6,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,23,brightness_dark,brightness_dark,0.5374816209824899,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,23,contrast_low,contrast_low,0.5374816209824899,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,23,gaussian_noise,gaussian_noise,0.5374816209824899,0.5,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,24,brightness_dark,brightness_dark,0.26616582133129196,0.8,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,24,contrast_low,contrast_low,0.26616582133129196,0.8,0.0,contrast_low|contrast_low,contrast_low|brightness_dark
T013-S1,A,25,brightness_dark,brightness_dark,0.43881668341155816,0.45,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,25,contrast_low,contrast_low,0.43881668341155816,0.45,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,26,brightness_dark,brightness_dark,0.08621407475879368,0.95,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,27,contrast_low,contrast_low,-0.0,1.0,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,28,contrast_low,contrast_low,0.5053986284565879,0.65,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,28,gaussian_noise,gaussian_noise,0.5053986284565879,0.65,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,29,contrast_low,contrast_low,-0.0,1.0,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,31,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,31,contrast_low,contrast_low,-0.0,1.0,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,31,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,32,clean,clean,0.6385229941014448,0.35,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,32,brightness_dark,brightness_dark,0.6385229941014448,0.35,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,32,gaussian_noise,gaussian_noise,0.6385229941014448,0.35,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,33,contrast_low,contrast_low,0.18358022428449897,0.85,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,33,gaussian_noise,gaussian_noise,0.18358022428449897,0.85,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,34,clean,clean,0.3172903635978727,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,34,contrast_low,contrast_low,0.3172903635978727,0.75,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,34,gaussian_noise,gaussian_noise,0.3172903635978727,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,35,brightness_dark,brightness_dark,0.2988548895792612,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,35,contrast_low,contrast_low,0.2988548895792612,0.55,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,35,gaussian_noise,gaussian_noise,0.2988548895792612,0.55,0.0,clean|clean,clean|clean
T013-S1,A,35,gaussian_blur,gaussian_blur,0.2988548895792612,0.55,0.0,contrast_low|gaussian_blur,contrast_low|gaussian_blur
T013-S1,A,36,brightness_dark,brightness_dark,0.4385343715564183,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,36,contrast_low,contrast_low,0.4385343715564183,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,37,gaussian_noise,gaussian_noise,0.34352144154944414,0.65,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,38,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,38,contrast_low,contrast_low,-0.0,1.0,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,38,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,38,gaussian_blur,gaussian_blur,-0.0,1.0,0.0,gaussian_blur|gaussian_blur,clean|clean
T013-S1,A,39,clean,clean,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,39,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,40,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,clean|clean,clean|clean
T013-S1,A,41,contrast_low,contrast_low,0.34739336316427083,0.75,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,41,gaussian_noise,gaussian_noise,0.34739336316427083,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,42,contrast_low,contrast_low,0.4023767052555694,0.55,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,42,gaussian_noise,gaussian_noise,0.4023767052555694,0.55,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,42,gaussian_blur,gaussian_blur,0.4023767052555694,0.55,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,43,clean,clean,0.29228525323862886,0.6,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,43,brightness_dark,brightness_dark,0.29228525323862886,0.6,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,43,gaussian_noise,gaussian_noise,0.29228525323862886,0.6,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,44,brightness_dark,brightness_dark,0.3670280240301799,0.55,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,44,contrast_low,contrast_low,0.3670280240301799,0.55,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,44,gaussian_noise,gaussian_noise,0.3670280240301799,0.55,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,45,gaussian_noise,gaussian_noise,0.3076310099728432,0.8,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,46,brightness_dark,brightness_dark,0.1712847410710057,0.9,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,47,clean,clean,0.5660814954471801,0.5,0.0,clean|clean,clean|gaussian_noise
T013-S1,A,47,brightness_dark,brightness_dark,0.5660814954471801,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,47,contrast_low,contrast_low,0.5660814954471801,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,47,gaussian_noise,gaussian_noise,0.5660814954471801,0.5,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,47,gaussian_blur,gaussian_blur,0.5660814954471801,0.5,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,48,brightness_dark,brightness_dark,0.4072105587434522,0.6,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,49,contrast_low,contrast_low,0.18358022428449897,0.85,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,50,clean,clean,0.2442190502882155,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,50,gaussian_noise,gaussian_noise,0.2442190502882155,0.75,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,51,clean,clean,0.1712847410710057,0.9,0.0,gaussian_blur|clean,brightness_dark|gaussian_noise
T013-S1,A,51,brightness_dark,brightness_dark,0.1712847410710057,0.9,0.0,brightness_dark|brightness_dark,contrast_low|contrast_low
T013-S1,A,51,contrast_low,contrast_low,0.1712847410710057,0.9,0.0,contrast_low|contrast_low,contrast_low|brightness_dark
T013-S1,A,51,gaussian_noise,gaussian_noise,0.1712847410710057,0.9,0.0,clean|clean,brightness_dark|gaussian_noise
T013-S1,A,51,gaussian_blur,gaussian_blur,0.1712847410710057,0.9,0.0,contrast_low|gaussian_blur,brightness_dark|brightness_dark
T013-S1,A,52,gaussian_noise,gaussian_noise,0.14118174150460758,0.9,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,52,gaussian_blur,gaussian_blur,0.14118174150460758,0.9,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,53,brightness_dark,brightness_dark,0.2652949955741215,0.7,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,53,contrast_low,contrast_low,0.2652949955741215,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,54,brightness_dark,brightness_dark,0.26616582133129196,0.8,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,55,brightness_dark,brightness_dark,0.08621407475879368,0.95,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,55,contrast_low,contrast_low,0.08621407475879368,0.95,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,55,gaussian_noise,gaussian_noise,0.08621407475879368,0.95,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,55,gaussian_blur,gaussian_blur,0.08621407475879368,0.95,0.0,gaussian_blur|gaussian_blur,clean|gaussian_noise
T013-S1,A,56,clean,clean,0.4802818720531094,0.6,0.0,clean|clean,clean|clean
T013-S1,A,56,brightness_dark,brightness_dark,0.4802818720531094,0.6,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,56,contrast_low,contrast_low,0.4802818720531094,0.6,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,56,gaussian_blur,gaussian_blur,0.4802818720531094,0.6,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,57,contrast_low,contrast_low,0.5779694921683955,0.45,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,58,clean,clean,0.14118174150460758,0.9,0.0,gaussian_blur|gaussian_blur,gaussian_noise|gaussian_noise
T013-S1,A,58,brightness_dark,brightness_dark,0.14118174150460758,0.9,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,58,gaussian_noise,gaussian_noise,0.14118174150460758,0.9,0.0,clean|clean,gaussian_noise|gaussian_noise
T013-S1,A,58,gaussian_blur,gaussian_blur,0.14118174150460758,0.9,0.0,contrast_low|contrast_low,gaussian_noise|gaussian_noise
T013-S1,A,59,brightness_dark,brightness_dark,0.6145365019512083,0.4,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,59,contrast_low,contrast_low,0.6145365019512083,0.4,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,59,gaussian_noise,gaussian_noise,0.6145365019512083,0.4,0.0,clean|clean,clean|clean
T013-S1,A,60,clean,clean,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,60,brightness_dark,brightness_dark,-0.0,1.0,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,60,gaussian_noise,gaussian_noise,-0.0,1.0,0.0,gaussian_noise|gaussian_noise,gaussian_noise|gaussian_noise
T013-S1,A,61,brightness_dark,brightness_dark,0.358755552239424,0.75,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,62,brightness_dark,brightness_dark,0.5878285561418409,0.3,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,63,clean,clean,0.37162086641628495,0.5,0.0,clean|clean,clean|clean
T013-S1,A,63,brightness_dark,brightness_dark,0.37162086641628495,0.5,0.0,brightness_dark|brightness_dark,brightness_dark|brightness_dark
T013-S1,A,63,contrast_low,contrast_low,0.37162086641628495,0.5,0.0,contrast_low|contrast_low,contrast_low|contrast_low
T013-S1,A,63,gaussian_blur,gaussian_blur,0.37162086641628495,0.5,0.0,gaussian_blur|gaussian_blur,gaussian_blur|gaussian_blur
T013-S1,A,64,contrast_low,contrast_low,0.4385343715564183,0.7,0.0,contrast_low|contrast_low,contrast_low|contrast_low
