client,bank,context,iterations,updates,trace,converged,cap_hit,direct_KKT,sum_error,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE,reference_KKT,reference_objective,prevalence_error,objective_error,old_PGD_cap,old_PGD_iterations,old_PGD_prevalence_error,reference_agreement
8,B,gaussian_noise,0,0,"[{'active': [0, 2, 3, 5], 'minimum': 0.10497240387936319, 'action': 'accept'}]",True,False,1.1709383462843448e-17,0.0,0.0005951845288348845,0.001839488852792018,4,0,0.4764135969809884,True,1.1709383462843448e-17,0.0005951845288348845,0.0,0.0,False,11644,6.022341791922514e-10,True
8,B,gaussian_blur,1,1,"[{'active': [0, 3, 5], 'minimum': 0.15223979795161968, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 5], 'minimum': 0.11179000786253947, 'action': 'accept'}]",True,False,1.7997756063259374e-17,0.0,0.0007705528377791662,0.004724712360390617,4,0,0.4699744403793801,True,1.7997756063259374e-17,0.0007705528377791662,0.0,0.0,False,9380,5.132294589316189e-10,True
9,A,clean,0,0,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.004081737472431277, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.220446049250313e-16,0.00026870196600383827,0.008911839878059602,6,0,0.5495306146930481,True,2.220446049250313e-16,0.00026870196600383827,0.0,0.0,False,4740,2.375500351980975e-10,True
9,A,brightness_dark,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.2149317626067409, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.09856295443365033, 'action': 'accept'}]",True,False,2.3527187142935446e-17,0.0,0.0002746638046289826,0.006508843621452238,5,0,0.5079706121975189,True,2.3527187142935446e-17,0.0002746638046289826,0.0,0.0,False,5310,2.9507873922085537e-10,True
9,A,contrast_low,4,4,"[{'active': [0, 1, 5, 7], 'minimum': 0.12803112531867497, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 5, 6, 7], 'minimum': 0.015229063672221828, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.013927030064989437, 'action': 'add', 'coordinate': 9}, {'active': [0, 1, 5, 6, 7, 8, 9], 'minimum': -0.001948059816939957, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 9], 'minimum': 0.013457418210892231, 'action': 'accept'}]",True,False,3.165870343657673e-17,0.0,9.112286622851943e-05,0.0029943280416043633,6,0,0.5856335309852658,True,3.165870343657673e-17,9.112286622851943e-05,0.0,0.0,True,20000,0.020780971943731574,True
9,A,gaussian_noise,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.031648100644073716, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.05083862488602621, 'action': 'accept'}]",True,False,3.230922474006803e-17,0.0,0.0002823649988618245,0.008439885338830605,5,0,0.5867773137065363,True,3.230922474006803e-17,0.0002823649988618245,0.0,0.0,False,3679,1.87515364347135e-10,True
9,A,gaussian_blur,1,1,"[{'active': [0, 5, 6, 7, 8], 'minimum': 0.02780705690994298, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.03293676868888098, 'action': 'accept'}]",True,False,9.324138683375338e-18,0.0,0.0002488152020126126,0.010515810610488254,6,0,0.6194407165015746,True,9.324138683375338e-18,0.0002488152020126126,0.0,0.0,False,5640,2.8535826479547666e-10,True
9,B,clean,0,0,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.004081737472431277, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.220446049250313e-16,0.00026870196600383827,0.008911839878059602,6,0,0.5495306146930481,True,2.220446049250313e-16,0.00026870196600383827,0.0,0.0,False,4740,2.375500351980975e-10,True
9,B,brightness_dark,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.22063592723057784, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.10052515290151538, 'action': 'accept'}]",True,False,1.2197274440461925e-17,0.0,0.00029179413665617645,0.006495156395762331,5,0,0.5048041867765122,True,1.2197274440461925e-17,0.00029179413665617645,0.0,0.0,False,5073,2.797201636983715e-10,True
9,B,contrast_low,5,5,"[{'active': [0, 1, 4, 5, 7], 'minimum': -0.10139758540494039, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 5, 7], 'minimum': 0.0969839875135525, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 5, 6, 7], 'minimum': 0.03271829216005849, 'action': 'add', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.029480706228311247, 'action': 'add', 'coordinate': 9}, {'active': [0, 1, 5, 6, 7, 8, 9], 'minimum': -0.04132754422862432, 'action': 'remove', 'coordinate': 8}, {'active': [0, 1, 5, 6, 7, 9], 'minimum': 0.031709087148080316, 'action': 'accept'}]",True,False,1.496198998029996e-17,0.0,9.416690796111895e-05,0.003987250518990348,6,0,0.5277852913888817,True,1.496198998029996e-17,9.416690796111895e-05,0.0,0.0,True,20000,0.0015582187576396733,True
9,B,gaussian_noise,1,1,"[{'active': [0, 1, 5, 6, 7, 8], 'minimum': -0.029322159621098746, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.050480210420337325, 'action': 'accept'}]",True,False,3.5778671692021646e-17,0.0,0.00028398680862251976,0.008659305029122093,5,0,0.5919743074260377,True,3.5778671692021646e-17,0.00028398680862251976,0.0,0.0,False,3870,1.9807284978856643e-10,True
9,B,gaussian_blur,1,1,"[{'active': [0, 5, 6, 7, 8], 'minimum': 0.027797035393303034, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 5, 6, 7, 8], 'minimum': 0.03407509781476537, 'action': 'accept'}]",True,False,2.5261910618912253e-17,0.0,0.00023769148583233286,0.010403122226334391,6,0,0.6224991108099219,True,2.5261910618912253e-17,0.00023769148583233286,0.0,0.0,False,5638,2.847558161489516e-10,True
10,A,clean,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06044965176198479, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.050312083323654964, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 7], 'minimum': 0.046495499757388474, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.06851847685333529, 'action': 'accept'}]",True,False,1.474514954580286e-17,0.0,0.0001627621310148751,0.0013462344923055797,6,0,0.8297382662989886,True,1.474514954580286e-17,0.0001627621310148751,0.0,0.0,True,20000,0.0007444652815657982,True
10,A,brightness_dark,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.0626126277258127, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.08869809266588108, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6, 7], 'minimum': 0.018151752838505633, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6, 7], 'minimum': 0.011905664467189268, 'action': 'accept'}]",True,False,2.220446049250313e-16,2.220446049250313e-16,0.000169399233789,0.00037597482355801573,6,0,0.23741533899651335,True,2.220446049250313e-16,0.000169399233789,0.0,0.0,True,20000,0.0036129197237720137,True
10,A,contrast_low,11,11,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.09195141350294546, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': -0.0795867347255957, 'action': 'remove', 'coordinate': 7}, {'active': [0, 4, 5], 'minimum': 0.12966832326860378, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6], 'minimum': 0.05047523660739054, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6], 'minimum': -0.337494467334581, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 4, 6], 'minimum': -0.003429550663025079, 'action': 'remove', 'coordinate': 6}, {'active': [0, 3, 4], 'minimum': 0.13093384925768148, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4], 'minimum': 0.11463880747779909, 'action': 'add', 'coordinate': 6}, {'active': [0, 2, 3, 4, 6], 'minimum': -0.09070991295389541, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 3, 6], 'minimum': 0.05779942526060862, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 6, 8], 'minimum': 0.03513501500429539, 'action': 'add', 'coordinate': 7}, {'active': [0, 2, 3, 6, 7, 8], 'minimum': 0.029807058726005874, 'action': 'accept'}]",True,False,4.423544863740858e-17,0.0,0.00012347028219414106,0.0019521612484983387,6,0,1.8089094140350568,True,4.423544863740858e-17,0.00012347028219414106,0.0,0.0,True,20000,4.187167494673627e-09,True
10,A,gaussian_noise,4,4,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.047742345486472895, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.053118833782146116, 'action': 'add', 'coordinate': 8}, {'active': [0, 4, 5, 7, 8], 'minimum': 0.015177943678097853, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 7, 8], 'minimum': 0.01965385001237814, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.020828805508290405, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.0001414402482903985,0.0017066557311664896,7,0,0.5777015581401447,True,1.1102230246251565e-16,0.0001414402482903985,0.0,0.0,True,20000,0.0028928186590281846,True
10,A,gaussian_blur,4,4,"[{'active': [0, 3, 4, 5, 9], 'minimum': -0.03280095850696688, 'action': 'remove', 'coordinate': 9}, {'active': [0, 3, 4, 5], 'minimum': 0.13664573118234827, 'action': 'add', 'coordinate': 7}, {'active': [0, 3, 4, 5, 7], 'minimum': 0.05052938122583016, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.021097240297864334, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.0017358405837604868, 'action': 'accept'}]",True,False,1.1492543028346347e-17,0.0,0.0001048041870148478,0.0005286696783288242,7,0,0.7396800518859897,True,1.1492543028346347e-17,0.0001048041870148478,0.0,0.0,True,20000,0.0001438910294256912,True
10,B,clean,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06044965176198479, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.050312083323654964, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 4, 5, 7], 'minimum': 0.046495499757388474, 'action': 'add', 'coordinate': 3}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.06851847685333529, 'action': 'accept'}]",True,False,1.474514954580286e-17,0.0,0.0001627621310148751,0.0013462344923055797,6,0,0.8297382662989886,True,1.474514954580286e-17,0.0001627621310148751,0.0,0.0,True,20000,0.0007444652815657982,True
10,B,brightness_dark,3,3,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.06392445034257477, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.08905911970400456, 'action': 'add', 'coordinate': 6}, {'active': [0, 4, 5, 6, 7], 'minimum': 0.020566789908744106, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6, 7], 'minimum': 0.011771341927864287, 'action': 'accept'}]",True,False,2.5478751053409354e-17,0.0,0.0001797514503392977,0.00031792615515033686,6,0,0.29060807259321564,True,2.5478751053409354e-17,0.0001797514503392977,0.0,0.0,True,20000,0.004412608774180163,True
10,B,contrast_low,8,8,"[{'active': [0, 4, 5, 6, 7, 9], 'minimum': -0.11773189633035686, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 6, 7], 'minimum': -0.047920565485268914, 'action': 'remove', 'coordinate': 7}, {'active': [0, 4, 5, 6], 'minimum': 0.06363028402722419, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 6], 'minimum': -0.3477173459576856, 'action': 'remove', 'coordinate': 5}, {'active': [0, 3, 4, 6], 'minimum': 0.011633924402240174, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 6], 'minimum': -0.0771247753576873, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 3, 6], 'minimum': 0.070087016557778, 'action': 'add', 'coordinate': 7}, {'active': [0, 2, 3, 6, 7], 'minimum': 0.04304955947704922, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 6, 7, 8], 'minimum': 0.0013361837954325331, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,9.987312870544918e-05,0.00197126953642755,6,0,1.7451641892437815,True,1.1102230246251565e-16,9.987312870544918e-05,0.0,0.0,True,20000,1.0054377087842514e-08,True
10,B,gaussian_noise,4,4,"[{'active': [0, 4, 5, 7, 9], 'minimum': -0.04766992714234331, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 5, 7], 'minimum': 0.05358836464938265, 'action': 'add', 'coordinate': 8}, {'active': [0, 4, 5, 7, 8], 'minimum': 0.01465175775629409, 'action': 'add', 'coordinate': 3}, {'active': [0, 3, 4, 5, 7, 8], 'minimum': 0.011373952026418608, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.019322308654954885, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.00014147870864671445,0.0016633916777810667,7,0,0.6010943671179073,True,1.1102230246251565e-16,0.00014147870864671445,0.0,0.0,True,20000,0.0034815692443403434,True
10,B,gaussian_blur,4,4,"[{'active': [0, 3, 4, 5, 9], 'minimum': -0.032064910096754086, 'action': 'remove', 'coordinate': 9}, {'active': [0, 3, 4, 5], 'minimum': 0.1362665568877883, 'action': 'add', 'coordinate': 7}, {'active': [0, 3, 4, 5, 7], 'minimum': 0.049266475582959254, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 3, 4, 5, 7], 'minimum': 0.02083153481941625, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 3, 4, 5, 7, 8], 'minimum': 0.002847311936687059, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.00010454567965537017,0.0005273192820495835,7,0,0.7531752826920624,True,1.1102230246251565e-16,0.00010454567965537017,0.0,0.0,True,20000,0.00015905068688631951,True
11,A,clean,4,4,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.4508533543861512, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.04122140267324488, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.06773276126211361, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.07684542611005576, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.05123888657907953, 'action': 'accept'}]",True,False,1.6479873021779667e-17,0.0,0.00048459934464321495,0.004383328427460543,4,0,0.792843110388908,True,1.6479873021779667e-17,0.00048459934464321495,0.0,0.0,False,4295,2.0426946245599709e-10,True
11,A,brightness_dark,4,4,"[{'active': [2, 4, 5, 8, 9], 'minimum': -0.6621068146517484, 'action': 'remove', 'coordinate': 4}, {'active': [2, 5, 8, 9], 'minimum': -0.11929555194686373, 'action': 'remove', 'coordinate': 5}, {'active': [2, 8, 9], 'minimum': 0.02898349416938384, 'action': 'add', 'coordinate': 1}, {'active': [1, 2, 8, 9], 'minimum': -0.03378436432528755, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 8], 'minimum': 0.022086492053232654, 'action': 'accept'}]",True,False,1.734723475976807e-17,0.0,0.000641377100155336,0.001215494860853668,3,0,0.39657138147091336,True,1.734723475976807e-17,0.000641377100155336,0.0,0.0,False,3233,2.6474933356723795e-11,True
11,A,contrast_low,5,5,"[{'active': [0, 2, 4, 5, 9], 'minimum': -0.7343558760519884, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 9], 'minimum': -0.0596376573638427, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 9], 'minimum': 0.12362882042635111, 'action': 'add', 'coordinate': 8}, {'active': [0, 2, 8, 9], 'minimum': 0.10322355725733995, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.07920536937140978, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.0747797271525894, 'action': 'accept'}]",True,False,1.9949319973733282e-17,0.0,0.00031394966379200975,0.005328577336709642,4,0,1.5394607135645717,True,1.9949319973733282e-17,0.00031394966379200975,0.0,0.0,False,10594,4.912563134062964e-10,True
11,A,gaussian_noise,3,3,"[{'active': [0, 1, 2, 4, 5, 8, 9], 'minimum': -0.35839802553221806, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': -0.02212347057766831, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.04055847272837491, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.07920421996308921, 'action': 'accept'}]",True,False,1.745565497701662e-17,0.0,0.00023027345882046583,0.003132983429195679,4,0,0.6007193018881881,True,1.745565497701662e-17,0.00023027345882046583,0.0,0.0,False,4474,2.067236243297188e-10,True
11,A,gaussian_blur,5,5,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.4870152079669403, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.049661087935819345, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.04585449366359728, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.021588264093597386, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.03485693800307245, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.009807863815811549, 'action': 'accept'}]",True,False,1.7509865085640897e-17,0.0,0.00044640008147798496,0.003556684122864865,5,0,0.6656259959130042,True,1.7509865085640897e-17,0.00044640008147798496,0.0,0.0,False,4812,2.6031324318331883e-10,True
11,B,clean,4,4,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.4508533543861512, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.04122140267324488, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.06773276126211361, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.07684542611005576, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.05123888657907953, 'action': 'accept'}]",True,False,1.6479873021779667e-17,0.0,0.00048459934464321495,0.004383328427460543,4,0,0.792843110388908,True,1.6479873021779667e-17,0.00048459934464321495,0.0,0.0,False,4295,2.0426946245599709e-10,True
11,B,brightness_dark,4,4,"[{'active': [2, 4, 5, 8, 9], 'minimum': -0.6548588641498354, 'action': 'remove', 'coordinate': 4}, {'active': [2, 5, 8, 9], 'minimum': -0.11386304534971539, 'action': 'remove', 'coordinate': 5}, {'active': [2, 8, 9], 'minimum': 0.028317324777011477, 'action': 'add', 'coordinate': 1}, {'active': [1, 2, 8, 9], 'minimum': -0.007830628052356795, 'action': 'remove', 'coordinate': 9}, {'active': [1, 2, 8], 'minimum': 0.021339809184572456, 'action': 'accept'}]",True,False,1.599198204416119e-17,0.0,0.0006448592402871491,0.0012663702267330375,3,0,0.4019942063079186,True,1.599198204416119e-17,0.0006448592402871491,0.0,0.0,False,6391,2.5191071451047264e-11,True
11,B,contrast_low,4,4,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.8054658411663009, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.031395877241189356, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.08402808659317292, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.06209300163954387, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.061666951693126575, 'action': 'accept'}]",True,False,2.862293735361732e-17,0.0,0.0003409696949485198,0.005612318459347671,4,0,1.5611062170545793,True,2.862293735361732e-17,0.0003409696949485198,0.0,0.0,False,13191,6.457774315293818e-10,True
11,B,gaussian_noise,4,4,"[{'active': [0, 1, 2, 4, 5, 8, 9], 'minimum': -0.3538319170117666, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': -0.011995704034988078, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.03311856331036021, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.08605300890114027, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.00778899608356385, 'action': 'accept'}]",True,False,2.0383000842727483e-17,0.0,0.00021787055283743439,0.0031681130305952947,5,0,0.6156506108601818,True,2.0383000842727483e-17,0.00021787055283743439,0.0,0.0,False,5437,2.702531531895147e-10,True
11,B,gaussian_blur,5,5,"[{'active': [0, 2, 4, 5, 8, 9], 'minimum': -0.47882383866734596, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 5, 8, 9], 'minimum': -0.046704799528867996, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 8, 9], 'minimum': 0.0442881156235844, 'action': 'add', 'coordinate': 1}, {'active': [0, 1, 2, 8, 9], 'minimum': -0.004279696240888123, 'action': 'remove', 'coordinate': 9}, {'active': [0, 1, 2, 8], 'minimum': 0.0336453870934316, 'action': 'add', 'coordinate': 7}, {'active': [0, 1, 2, 7, 8], 'minimum': 0.011049681440457752, 'action': 'accept'}]",True,False,1.691355389077387e-17,0.0,0.00042772140756908346,0.003459299721145183,5,0,0.6724429953801477,True,1.691355389077387e-17,0.00042772140756908346,0.0,0.0,False,4935,2.6206858905197805e-10,True
12,A,clean,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.009864515273023969,0.009864515273023969,1,0,0.0,False,0.0,0.009864515273023969,0.0,0.0,False,1,0.0,True
12,A,brightness_dark,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.00604641941859585, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.00449514383503755, 'action': 'accept'}]",True,False,1.0191500421363742e-17,0.0,0.005196785340803969,0.005205834640225508,3,0,0.06389095573111159,True,1.0191500421363742e-17,0.005196785340803969,0.0,0.0,False,3016,1.5732759539588415e-10,True
12,A,contrast_low,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.06930982858779411, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.0479740589955896, 'action': 'accept'}]",True,False,3.9898639947466563e-17,0.0,0.0047080637166093614,0.005821151726818782,3,0,0.9162771551467779,True,3.9898639947466563e-17,0.0047080637166093614,0.0,0.0,False,6245,2.951571209663939e-10,True
12,A,gaussian_noise,1,1,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.0171106864343189, 'action': 'accept'}]",True,False,9.107298248878237e-18,0.0,0.007843200566126574,0.007860247681105543,2,0,0.0342213728686378,True,9.107298248878237e-18,0.007843200566126574,0.0,0.0,False,483,2.2881113670436548e-11,True
12,A,gaussian_blur,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.009411993126282445,0.009411993126282445,1,0,0.0,False,0.0,0.009411993126282445,0.0,0.0,False,1,0.0,True
12,B,clean,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.009864515273023969,0.009864515273023969,1,0,0.0,False,0.0,0.009864515273023969,0.0,0.0,False,1,0.0,True
12,B,brightness_dark,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.006163741795911171, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.0055671830084172095, 'action': 'accept'}]",True,False,1.452830911130576e-17,0.0,0.005333602616242587,0.005337146338105689,3,0,0.030571415078372688,True,1.452830911130576e-17,0.005333602616242587,0.0,0.0,False,2819,1.5446199874702415e-10,True
12,B,contrast_low,2,2,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.05627070962657199, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 7], 'minimum': 0.03996086424780304, 'action': 'accept'}]",True,False,1.214306433183765e-17,0.0,0.005023526371585335,0.005983263007990333,3,0,0.8658617147300471,True,1.214306433183765e-17,0.005023526371585335,0.0,0.0,False,6161,2.908720486693994e-10,True
12,B,gaussian_noise,1,1,"[{'active': [7], 'minimum': 1.0, 'action': 'add', 'coordinate': 0}, {'active': [0, 7], 'minimum': 0.02258478760043825, 'action': 'accept'}]",True,False,8.239936510889834e-18,0.0,0.007800990033773181,0.00783074183636732,2,0,0.0451695752008765,True,8.239936510889834e-18,0.007800990033773181,0.0,0.0,False,490,2.2297205748422755e-11,True
12,B,gaussian_blur,0,0,"[{'active': [7], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.009572837740775815,0.009572837740775815,1,0,0.0,False,0.0,0.009572837740775815,0.0,0.0,False,1,0.0,True
13,A,clean,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.14533350925593083, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.001391730046503733, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.014497841312743185, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.020215549731893028, 'action': 'accept'}]",True,False,2.211772431870429e-17,0.0,0.0002935918645190913,0.011278084239611888,3,0,1.1572016759770745,True,2.211772431870429e-17,0.0002935918645190913,0.0,0.0,False,3704,1.7232428678459755e-10,True
13,A,brightness_dark,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.29032608447022384, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.0281669743810627, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.03886554477767655, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.11642572058335039, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.00030303571377086506,0.029177876802459247,3,0,1.4158033184954757,True,1.1102230246251565e-16,0.00030303571377086506,0.0,0.0,False,5361,2.598970483269625e-10,True
13,A,contrast_low,2,2,"[{'active': [1, 4, 5, 9], 'minimum': -0.132660491731797, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.108445564924712, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.24374694439375197, 'action': 'accept'}]",True,False,2.168404344971009e-18,0.0,0.00037871901642504147,0.0221223499326734,2,0,1.1708253688133778,True,2.168404344971009e-18,0.00037871901642504147,0.0,0.0,False,1180,1.0996675792185329e-11,True
